,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Storeys,Has Basement,Grid_X,Grid_Y,Bays_X,Bays_Y
7,54367.24034029999,3643.051667696689,967.440261461579,2500.593953301749,3468.0342147633287,-9056.726305836899,59952.44797748257,63420.48219224589,Composite Rolled Steel with Metal Decking,158565731.8223,331056.0,211239337.3534867,1109.9601227561245,184.44736872383731,Residential,16,No,9.0,11.0,11.0,19.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,331056.0,,,,Residential,16,No,9.0,11.0,11.0,19.0
9,39288.24398896076,7014.104097390636,553.1964426549185,43168.79033817745,43721.98678083237,-18734.723742384966,47744.14597520729,49957.582297324065,Steel Frame with CLT Slabs,165735079.5316,331056.0,127246407.46742599,1160.145556721177,147.72211206541633,Residential,16,No,9.0,11.0,11.0,19.0
10,32005.95227907373,6573.31813264872,568.8793151151427,57261.27488325999,57830.15419837516,-18434.442215070347,40116.84030442235,42463.309049997515,"CLT, Glulam and Steel Column Hybrid",198430087.2558,331056.0,130470718.50036807,1389.0106107905415,125.37410865597633,Residential,16,No,9.0,11.0,11.0,19.0
0,3246.199411090797,134.42406293177672,98.82207612112434,255.368668541878,354.19074466300236,349.4228579398338,3577.7551466228006,3931.9458912858036,RC Flat Slab,7065452.3912,21168.0,22526128.321146585,49.458166738358244,171.3536145767743,Office,6,No,6.0,7.0,12.0,7.0
1,2886.4804609822204,120.76782445929467,90.55797533402848,234.0207678499265,324.578743183955,276.9395182665697,3183.0408199830517,3507.619563167006,PT RC Flat Slab,8077802.159,21168.0,20816011.471871555,56.544615112823564,153.04163997996386,Office,6,No,6.0,7.0,12.0,7.0
2,2789.119784593615,118.0710268658496,85.49311184146305,220.9371661801102,306.43027802157326,302.34805207924444,3076.7178439912077,3383.148122012781,RC Rib Slab,7680611.7624,21168.0,19811661.30813833,53.76428233710821,147.88747762321978,Office,6,No,6.0,7.0,12.0,7.0
3,2717.9766604808965,117.4468866689954,78.75055309455844,203.51972679416698,282.27027988872544,369.3396240938197,2999.845392179757,3282.1156720684817,Two-way RC Slab,6192753.4405,21168.0,18546417.91147791,43.34927408347961,143.7639203639095,Office,6,No,6.0,7.0,12.0,7.0
4,2878.9474986432197,121.93758721413614,87.08118409757587,225.0394889480122,312.1206730455881,328.02053135181995,3175.65846327603,3487.7791363216165,One-Way Spanning RC,6958557.4183,21168.0,20201784.23100447,48.70990192811243,152.32276857540356,Office,6,No,6.0,7.0,12.0,7.0
5,3512.1538410121284,138.9684520941312,106.46705273643498,275.1172420141162,381.5842947505512,317.3335096540619,3812.4253169972767,4194.009611747827,Precast Hollowcore with In-situ RC Beams,8036457.6426,21168.0,24039469.540958837,56.25520349808082,182.76079556383965,Office,6,No,6.0,7.0,12.0,7.0
6,2782.892045903089,176.784794856422,74.77687019373214,193.28137728200755,268.0582474757397,-110.95972331497195,3058.2684885496224,3326.326736025362,Non-Composite Rolled Steel with PCC Planks,9652728.9151,21168.0,17665285.59191166,67.56910240553405,147.66806457649076,Office,6,No,6.0,7.0,12.0,7.0
7,3298.595587171369,204.02267393295813,67.97743932658314,175.7375852094279,243.71502453601107,-451.1858950619054,3632.7107650111825,3876.425789547194,Composite Rolled Steel with Metal Decking,9909838.8774,21168.0,16319924.592680063,69.3688721416694,174.8903834633811,Office,6,No,6.0,7.0,12.0,7.0
8,3558.3852134000804,243.73161210881915,67.8346241510581,175.381436677861,243.2160608289191,-547.1203103318351,3933.7973555966714,4177.013416425591,Composite Cell Beams with Metal Decking,11387050.8877,21168.0,16282124.882065525,79.70935621413715,189.6025468542521,Office,6,No,6.0,7.0,12.0,7.0
9,2057.5567474865893,340.4257814645469,38.296981103651824,2056.166237054964,2094.463218158616,-817.8555400682368,2484.1999379116264,2632.329211116114,Steel Frame with CLT Slabs,9464183.6942,21168.0,10341429.568801047,66.24928585908484,120.48607444117118,Office,6,No,6.0,7.0,12.0,7.0
10,1884.6410797837757,374.35730500777765,39.698300681709426,3153.591685455063,3193.289986136772,-981.642509839645,2354.1914829350985,2513.3450210718715,"CLT, Glulam and Steel Column Hybrid",9586600.2276,21168.0,10622452.45123637,67.10620159306829,114.38481124944099,Office,6,No,6.0,7.0,12.0,7.0
0,108473.38043140442,5091.177285570927,3223.854109895922,8328.498188786687,11552.35229868261,10752.68086163053,120128.58264283183,131680.9349415144,RC Flat Slab,161132262.6437,331968.0,878659925.178369,1127.925838505776,365.26565356099866,Education,13,Yes,8.0,12.0,13.0,19.0
1,82034.97126752567,4101.29834710354,2489.9880899750788,6432.768778161558,8922.756868136637,7438.976881591285,91110.0144535979,100032.77132173453,PT RC Flat Slab,162274064.303,331968.0,722956862.9637332,1135.9184501208847,277.87597871999344,Education,13,Yes,8.0,12.0,13.0,19.0
2,71283.23589155427,3758.485887937171,2073.7282746900137,5357.482618458458,7431.210893148473,7967.173367958316,79348.33676929645,86779.54766244491,RC Rib Slab,144750471.1124,331968.0,640479507.2067553,1013.2532977865953,242.07631478661511,Education,13,Yes,8.0,12.0,13.0,19.0
3,85738.9822315417,4356.852210166861,2200.722894192668,5685.53628036298,7886.259174555647,14145.548646842819,95224.45889808952,103110.71807264515,Two-way RC Slab,155051501.3841,331968.0,665629590.5148659,1085.3605096885958,290.1177806528886,Education,13,Yes,8.0,12.0,13.0,19.0
4,77015.47007094046,3952.465551790924,2266.863531611871,5856.391379508459,8123.254911120332,8143.960774262644,85625.2401440242,93748.49505514454,One-Way Spanning RC,138703823.1368,331968.0,679133958.339042,970.9267619575169,260.85697087063124,Education,13,Yes,8.0,12.0,13.0,19.0
5,76290.8491495444,3847.9443146485387,2265.6948806317455,5853.372509614446,8119.067390246195,6859.710291517479,84000.42337070631,92119.49076095253,Precast Hollowcore with In-situ RC Beams,140163268.0642,331968.0,678263777.9449364,981.1428764496736,255.99324708151383,Education,13,Yes,8.0,12.0,13.0,19.0
6,75857.54032655191,5689.301522485255,1886.8662207044179,4875.585645719076,6762.451866423494,-3516.2621711887,84242.15465218111,91004.60651860459,Non-Composite Rolled Steel with PCC Planks,197375664.6408,331968.0,596766883.6156523,1381.629652485882,257.92782528637395,Education,13,Yes,8.0,12.0,13.0,19.0
7,69733.53512339084,5513.813058032136,1400.0138249936483,3618.186439821165,5018.200264814814,-8404.894283093912,78047.24401091169,83065.44427572649,Composite Rolled Steel with Metal Decking,190613184.1513,331968.0,499861368.6947827,1334.2922890590658,239.12406105398944,Education,13,Yes,8.0,12.0,13.0,19.0
8,79182.8726574325,6783.676031376666,1448.842315950528,3744.7114456042755,5193.553761554805,-11406.40531281127,88907.48544208566,94101.03920364045,Composite Cell Beams with Metal Decking,239266905.2078,331968.0,509639020.1629259,1674.8683364548313,272.864715209118,Education,13,Yes,8.0,12.0,13.0,19.0
9,53931.1684837303,8172.7076720025725,975.0517635212748,36202.323443864385,37177.37520738564,-16045.342609113311,64320.851761398844,68001.70342138389,Steel Frame with CLT Slabs,191518996.2279,331968.0,411134648.06954986,1340.6329735954534,197.7946209724862,Education,13,Yes,8.0,12.0,13.0,19.0
10,50666.2435876132,9329.300056954227,1051.9239377885056,69793.63975518817,70845.5636929767,-21039.5417922449,62580.45665105728,66720.03845603397,"CLT, Glulam and Steel Column Hybrid",262672530.9228,331968.0,428384917.66288865,1838.707716459907,194.0523314521797,Education,13,Yes,8.0,12.0,13.0,19.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,135520.0,0.0,0.0,,Office,7,No,11.0,16.0,11.0,10.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,135520.0,0.0,0.0,,Office,7,No,11.0,16.0,11.0,10.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,135520.0,0.0,0.0,,Office,7,No,11.0,16.0,11.0,10.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,135520.0,0.0,0.0,,Office,7,No,11.0,16.0,11.0,10.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,135520.0,0.0,0.0,,Office,7,No,11.0,16.0,11.0,10.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,135520.0,0.0,0.0,,Office,7,No,11.0,16.0,11.0,10.0
6,31759.96711418761,2160.3168476978217,761.6491844709726,1968.407358480968,2730.0565429519397,-2421.2966744010096,34803.291273760246,37533.347816712194,Non-Composite Rolled Steel with PCC Planks,83305824.5307,135520.0,169921135.05605188,583.1407717151483,261.1159389424099,Office,7,No,11.0,16.0,11.0,10.0
7,27287.706626618434,2255.001376944566,436.8147670614807,1129.4946975497826,1566.309464611263,-5504.19674769135,30404.759654725065,31971.069119336335,Composite Rolled Steel with Metal Decking,88843139.9327,135520.0,103260635.94419639,621.9019795292265,228.94525999302164,Office,7,No,11.0,16.0,11.0,10.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,135520.0,,,,Office,7,No,11.0,16.0,11.0,10.0
9,23470.182871919416,3816.6096156922868,277.3670220203078,15525.452646254837,15802.819668275144,-9744.825630684152,27955.335036964047,29031.924328073044,Steel Frame with CLT Slabs,100706669.6948,135520.0,71185371.25194116,704.9466878639416,211.4837789612455,Office,7,No,11.0,16.0,11.0,10.0
10,15963.340637606514,3623.793787293554,293.17650314215626,33510.4550073323,33803.631510474464,-10357.762763353274,20386.773643616805,21618.247074091276,"CLT, Glulam and Steel Column Hybrid",92653404.1392,135520.0,74471107.67858526,648.573828974416,155.21950614367785,Office,7,No,11.0,16.0,11.0,10.0
0,83654.48146694165,3105.1609310583167,2472.42891046951,6387.137394340996,8859.566304810503,8392.736000500665,91818.88459780149,100678.45090261204,RC Flat Slab,120222589.5914,262080.0,521704872.6627864,841.5581271398551,353.55785533020963,Office,20,No,6.0,14.0,13.0,12.0
1,82078.29647522217,3026.6510555094173,2485.316363472557,6420.428380737342,8905.744744209898,7293.436670937172,90079.19283281734,98984.93757702726,PT RC Flat Slab,143123568.6372,262080.0,523364050.7977206,1001.864980460639,347.5315087502975,Office,20,No,6.0,14.0,13.0,12.0
2,49675.471586641535,1859.660879193473,1454.4590777321268,3757.5084175727934,5211.96749530492,5324.734469470964,54537.56827820047,59749.535773505384,RC Rib Slab,103009152.0158,262080.0,307324114.1816756,721.064064110662,210.84642987756078,Office,20,No,6.0,14.0,13.0,12.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,262080.0,0.0,0.0,,Office,20,No,6.0,14.0,13.0,12.0
4,49568.63228547481,1861.0514312453054,1434.5887382671738,3706.1791750403754,5140.76791330755,5580.485010195814,54422.76478062074,59563.53269392828,One-Way Spanning RC,96261595.0784,262080.0,303348735.68059343,673.8311655484559,210.22815913526097,Office,20,No,6.0,14.0,13.0,12.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,262080.0,0.0,0.0,,Office,20,No,6.0,14.0,13.0,12.0
6,66255.04683711396,4681.399685747993,1472.9561803563608,3806.2710078867603,5279.227188243121,-5928.124865437091,72920.37159276626,78199.59878100941,Non-Composite Rolled Steel with PCC Planks,182372698.0001,262080.0,310492717.5297508,1276.6088860008945,283.10813674743264,Office,20,No,6.0,14.0,13.0,12.0
7,54220.32738372975,3907.1724970620385,944.9676999670693,2442.4108337625703,3387.37853372964,-8909.901496625784,60051.38035076634,63438.75888449596,Composite Rolled Steel with Metal Decking,159247692.5378,262080.0,203742818.46162322,1114.733847764815,233.38718787595832,Office,20,No,6.0,14.0,13.0,12.0
8,58743.73557963015,4530.087617230155,962.2544290259864,2487.259645762916,3449.514074788903,-10354.010806119015,65257.61839533196,68707.13247012087,Composite Cell Beams with Metal Decking,184860087.7078,262080.0,207167295.88437396,1294.0206139547176,253.93635153116102,Office,20,No,6.0,14.0,13.0,12.0
9,44604.06992084269,6387.312377390521,607.1860030670198,25800.85651356726,26408.042516634272,-15549.974343954396,52444.73545806747,54755.310084793484,Steel Frame with CLT Slabs,179000048.449,262080.0,133526629.54045887,1253.0003391427188,204.89062804185815,Office,20,No,6.0,14.0,13.0,12.0
10,36935.436670882526,6461.769843302892,689.3876205383855,53002.35056939421,53691.738189932585,-17106.936579356814,45166.2463034424,47919.217133375016,"CLT, Glulam and Steel Column Hybrid",195366423.0041,262080.0,150132031.16441113,1367.5649610288979,177.55575116174947,Office,20,No,6.0,14.0,13.0,12.0
0,43292.57164867782,2051.457230538754,1246.0288053260497,3219.0247339941966,4465.053539320246,4964.27726925583,47956.85803737826,52421.91157669852,RC Flat Slab,83667809.8656,222264.0,343470631.2670201,585.6746690590553,218.4003379154398,Education,20,Yes,6.0,7.0,14.0,18.0
1,38949.112822107156,1891.6267951796965,1142.1298026286313,2950.6318805284363,4092.7616831570676,4154.559953462575,43195.19489350682,47287.956576663884,PT RC Flat Slab,94563009.2929,222264.0,322711935.4111501,661.9410650502889,197.3200156505647,Education,20,Yes,6.0,7.0,14.0,18.0
2,38496.52060489335,1882.9146936182226,1107.0780616676868,2860.0859028846653,3967.1639645523533,4455.880402062457,42702.77134734002,46669.935311892375,RC Rib Slab,90802831.5935,222264.0,315794408.8316362,635.6198211545584,194.98610287088587,Education,20,Yes,6.0,7.0,14.0,18.0
3,39330.514489586785,1929.9109765979067,1076.1282888157612,2780.1361667545043,3856.2644555702645,5421.730707728291,43624.55517945884,47480.81963502908,Two-way RC Slab,76543752.7492,222264.0,309719335.5513345,535.8062692444828,198.6842738756763,Education,20,Yes,6.0,7.0,14.0,18.0
4,39881.43498010069,1935.0323738567993,1137.7344188028121,2939.2776848531967,4077.012103656009,4753.4145208513,44221.757870298476,48298.76997395449,One-Way Spanning RC,83197317.629,222264.0,321993030.2392367,582.3812234032031,201.58072874465356,Education,20,Yes,6.0,7.0,14.0,18.0
5,47234.63099362041,2150.648667533828,1365.4162050389232,3527.4273562033077,4892.843561242231,4687.299191929297,51718.23723481127,56611.0807960535,Precast Hollowcore with In-situ RC Beams,91578097.9036,222264.0,369124965.8617929,641.0466853253345,235.57249001249235,Education,20,Yes,6.0,7.0,14.0,18.0
6,38201.23078054561,2855.242595646706,921.3770100694794,2380.8164821600353,3302.193492229515,-1877.83130195657,42473.99880667792,45776.19229890744,Non-Composite Rolled Steel with PCC Planks,119730298.5887,222264.0,277279462.7302592,838.1120901207296,194.86786387718502,Education,20,Yes,6.0,7.0,14.0,18.0
7,43517.37527808808,3160.2500547559694,853.5231001544024,2205.7545657425107,3059.277665896913,-5442.675649890444,48405.658560484066,51464.936226380974,Composite Rolled Steel with Metal Decking,121939569.356,222264.0,263188547.40009436,853.5769854920258,221.6248944767308,Education,20,Yes,6.0,7.0,14.0,18.0
8,45498.36800200243,3557.889720209024,828.182383817994,2140.4310743040537,2968.613458122048,-6555.122461411149,50752.76538873567,53721.37884685771,Composite Cell Beams with Metal Decking,136932771.5175,222264.0,257997724.91117987,958.5294006226857,232.65708701975288,Education,20,Yes,6.0,7.0,14.0,18.0
9,30860.158383603648,4436.598591256269,569.6444835549387,21043.39451317275,21613.03899672769,-8748.35171822845,36611.65136708319,38761.3509142696,Steel Frame with CLT Slabs,116397644.1647,222264.0,207646657.77640256,814.7835091526458,168.3873001306367,Education,20,Yes,6.0,7.0,14.0,18.0
10,28789.813693280663,4671.0022216260595,589.2513919356628,31571.2932539626,32160.54464589825,-10028.413581655579,34871.543470817895,37148.968500716146,"CLT, Glulam and Steel Column Hybrid",114413178.8841,222264.0,211654614.3106491,800.8922521890083,160.4957875454725,Education,20,Yes,6.0,7.0,14.0,18.0
0,76507.31630215507,2854.022627208306,2250.4710003474866,5813.86681203806,8064.337812385546,7955.788597288762,83986.96558676407,92051.3033991496,RC Flat Slab,109592168.5361,250965.0,475333589.507515,767.1451797527424,337.71287138253064,Education,15,No,9.0,13.0,13.0,11.0
1,60921.12837276955,2270.4089644729333,1826.2728120092247,4718.07417450256,6544.346986511787,5867.948108597485,66881.11044626287,73425.45743277468,PT RC Flat Slab,122481564.9918,250965.0,385707629.8100065,857.3709549426748,269.91206503379175,Education,15,No,9.0,13.0,13.0,11.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,250965.0,0.0,0.0,,Education,15,No,9.0,13.0,13.0,11.0
3,65587.03422045037,2536.5605170522326,1636.5265426899846,4227.919877204971,5864.4464198949545,11535.723784372849,72038.51988476673,77902.96630466169,Two-way RC Slab,102564109.2927,250965.0,348046943.0030641,717.948765049184,289.90683421917765,Education,15,No,9.0,13.0,13.0,11.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,250965.0,0.0,0.0,,Education,15,No,9.0,13.0,13.0,11.0
5,55332.60883240329,2022.3472663988466,1622.22215303689,4190.968647102592,5813.1908001394795,5123.605511118349,60002.92426148356,65816.11506162307,Precast Hollowcore with In-situ RC Beams,96385756.1087,250965.0,344927719.586579,674.7002927609301,241.77723807799688,Education,15,No,9.0,13.0,13.0,11.0
6,57289.793172911784,4076.694574565295,1282.8154759822082,3315.0643126124546,4597.879788594662,-5327.158284435672,62988.69990519297,67586.57969378764,Non-Composite Rolled Steel with PCC Planks,158579210.3519,250965.0,273717628.22495234,1110.0544724630547,255.40913823702914,Education,15,No,9.0,13.0,13.0,11.0
7,47430.03713113094,3486.5475258363986,804.7971717403032,2080.323995975645,2885.1211677159486,-8442.757596581101,52539.96586667649,55425.08703439244,Composite Rolled Steel with Metal Decking,142022266.3874,250965.0,177024783.68478853,994.1558647115563,213.31309836585996,Education,15,No,9.0,13.0,13.0,11.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,250965.0,,,,Education,15,No,9.0,13.0,13.0,11.0
9,37286.04687716918,6196.63887973135,500.77802688096494,32935.73047809481,33436.508504975776,-16077.30466307287,44756.02269607883,46725.9715680271,Steel Frame with CLT Slabs,154000444.4904,250965.0,115860967.98329926,1078.003111433146,182.63114700261778,Education,15,No,9.0,13.0,13.0,11.0
10,30214.88099948859,6045.232399573489,527.3463868245085,51745.85128524148,52273.19767206599,-16821.890265077243,37685.634618243894,39853.39977030991,"CLT, Glulam and Steel Column Hybrid",154839744.0591,250965.0,121418501.97482224,1083.8782084136665,154.48175174489495,Education,15,No,9.0,13.0,13.0,11.0
0,8431.336189710384,311.8660807789691,250.9278331629851,648.2481354534057,899.1759686163907,831.8242911635741,9253.472794087953,10152.648762704343,RC Flat Slab,13203141.7965,24843.0,52613130.54652167,92.42199257536667,376.19831689664363,Education,13,No,7.0,13.0,3.0,7.0
1,7049.293443169265,262.3519408342287,213.14872140384628,550.656788633971,763.8055100378172,649.3209770732363,7738.886522176591,8502.692032214409,PT RC Flat Slab,14365569.7548,24843.0,45043161.666268766,100.55898828327378,315.5595342937594,Education,13,No,7.0,13.0,3.0,7.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,24843.0,0.0,0.0,,Education,13,No,7.0,13.0,3.0,7.0
3,7242.729114552962,280.3427879392749,176.34429263044544,455.5832518124687,631.9275444429139,1345.0162361966538,7954.642719370245,8586.570263813159,Two-way RC Slab,13162427.7847,24843.0,37327277.81761402,92.1369944928307,323.9053139259782,Education,13,No,7.0,13.0,3.0,7.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,24843.0,0.0,0.0,,Education,13,No,7.0,13.0,3.0,7.0
5,6559.335579657263,239.54029389662816,193.49774783871973,499.8942140991186,693.3919619378382,612.3762444786657,7134.720820265651,7828.112782203491,Precast Hollowcore with In-situ RC Beams,12225681.8984,24843.0,40810084.0203274,85.57977328908774,290.6372255184454,Education,13,No,7.0,13.0,3.0,7.0
6,6819.751064528091,425.2500066058496,166.25655536042544,429.6001067820446,595.8566621424701,-327.4673574845633,7484.943221556469,8080.79988369894,Non-Composite Rolled Steel with PCC Planks,18180438.3337,24843.0,35348861.509698555,127.26306833589622,306.4125222353325,Education,13,No,7.0,13.0,3.0,7.0
7,5894.636348028279,390.2302118829241,115.22048692565413,297.780526578235,413.00101350388917,-726.7322378007682,6517.860118607465,6930.861132111356,Composite Rolled Steel with Metal Decking,17055854.972,24843.0,24942058.939327892,119.39098480413651,267.1678582865033,Education,13,No,7.0,13.0,3.0,7.0
8,6157.283462164198,432.381742903951,114.45100615400717,295.80658639470676,410.257592548714,-832.7378640527938,6823.285842208983,7233.5434347577,Composite Cell Beams with Metal Decking,18969591.4724,24843.0,24736375.18491393,132.78714030707403,280.0013276382102,Education,13,No,7.0,13.0,3.0,7.0
9,5009.609969304737,640.1563697827759,87.72976139065767,2941.2700168387246,3028.9997782293826,-1389.9957889212585,5850.138623914402,6179.58305046183,Steel Frame with CLT Slabs,18302526.6783,24843.0,19545559.084042266,128.11768674815576,240.6414809267221,Education,13,No,7.0,13.0,3.0,7.0
10,4375.609288151384,638.168678886461,96.0872478732736,5148.455255539158,5244.542503412431,-1486.373591521333,5242.306786073065,5613.6678126854995,"CLT, Glulam and Steel Column Hybrid",15912070.1775,24843.0,21258812.707255907,111.38449124236733,215.50099735601304,Education,13,No,7.0,13.0,3.0,7.0
0,12212.162422819963,458.1420876795701,355.8204116394668,919.2324811534651,1275.0528927929317,1328.893817602135,13408.08316337126,14683.136056164196,RC Flat Slab,17868691.2618,31680.0,75406052.32584874,125.08083883286132,427.1832071402816,Healthcare,11,No,12.0,12.0,4.0,5.0
1,8062.966639902047,304.69707288352055,240.47693295773576,621.2761527158088,861.7530856735444,811.5836954812645,8855.836930850071,9717.590016523616,PT RC Flat Slab,17790489.1581,31680.0,51283687.047299325,124.53342410640994,283.47128645695966,Healthcare,11,No,12.0,12.0,4.0,5.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,31680.0,0.0,0.0,,Healthcare,11,No,12.0,12.0,4.0,5.0
3,10337.484117573027,398.1714396706901,268.7396707433549,694.2847153016107,963.0243860449659,1651.8690624083633,11354.601078132557,12317.625464177525,Two-way RC Slab,16956697.3109,31680.0,57249252.34147887,118.69688117613208,362.1621830589864,Healthcare,11,No,12.0,12.0,4.0,5.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,31680.0,0.0,0.0,,Healthcare,11,No,12.0,12.0,4.0,5.0
5,8231.390787397628,302.280478292864,243.8841180384936,630.0776243600912,873.961742398585,715.4008725981881,8915.30959510435,9789.271337502933,Precast Hollowcore with In-situ RC Beams,14204935.3612,31680.0,52321828.83221591,99.43454752858503,284.5563176336154,Healthcare,11,No,12.0,12.0,4.0,5.0
6,8419.240635436507,579.8773308043372,194.3693975717062,502.2855018436012,696.6548994153073,-623.5565011379055,9278.931935735565,9975.586835150873,Non-Composite Rolled Steel with PCC Planks,23631118.2831,31680.0,41935326.11217539,165.41782798185923,298.11710112744396,Healthcare,11,No,12.0,12.0,4.0,5.0
7,7498.471497051869,539.2944631673299,138.08706345453817,356.91678888614774,495.00385234068597,-1105.05749093222,8315.699866535084,8810.703718875768,Composite Rolled Steel with Metal Decking,22254759.2779,31680.0,30438473.38644327,155.78331494538037,267.407928708348,Healthcare,11,No,12.0,12.0,4.0,5.0
8,8791.671455632491,703.6354778766997,147.73319544065384,381.88380829297034,529.6170037336241,-1473.9377828840643,9797.484635118386,10327.101638852011,Composite Cell Beams with Metal Decking,28558850.9157,31680.0,32643479.39586011,199.91195640973692,315.5743873588423,Healthcare,11,No,12.0,12.0,4.0,5.0
9,6706.252056992954,915.2993476592777,102.14076561803255,3725.637274135081,3827.7780397531137,-2122.6948471642822,7856.85215203287,8242.134778941949,Steel Frame with CLT Slabs,25373586.6926,31680.0,23180932.16706007,177.61510684814198,253.61323418185015,Healthcare,11,No,12.0,12.0,4.0,5.0
10,3.5283207960000005,0.244385856,0.007686698877000001,0.019856350800000002,0.027543049677,0.0,3.974119886188882,4.001662935865881,"CLT, Glulam and Steel Column Hybrid",,31680.0,1527.4116000000001,0.0,,Healthcare,11,No,12.0,12.0,4.0,5.0
0,56613.00638336494,2681.0871211438057,1618.6949823061077,4181.76985847846,5800.46484078457,6650.52009220224,62708.93955136178,68509.40439214636,RC Flat Slab,100784847.472,239904.0,446275704.4983432,705.493932303889,264.3325391976193,Healthcare,17,Yes,7.0,8.0,14.0,17.0
1,48885.27307934242,2391.1827814684357,1443.437802635726,3729.0439100005738,5172.481712636303,5057.11433700524,54233.27427094063,59405.755983576935,PT RC Flat Slab,109459680.8908,239904.0,410776473.7403407,766.2177662356536,229.25625265596358,Healthcare,17,Yes,7.0,8.0,14.0,17.0
2,47718.35993772643,2371.1036932349434,1346.9185089517323,3479.714388313159,4826.632897264892,5931.853037837947,52964.98309871631,57791.61599598118,RC Rib Slab,105252650.089,239904.0,391804089.8561287,736.7685506230732,223.8468372738236,Healthcare,17,Yes,7.0,8.0,14.0,17.0
3,48059.03272932418,2386.1666038302183,1299.1867216232056,3356.413198989593,4655.599920612801,6885.046187493774,53331.30399287901,57986.9039134918,Two-way RC Slab,90792790.0263,239904.0,379499124.2694888,635.5495301839345,224.95187042759997,Healthcare,17,Yes,7.0,8.0,14.0,17.0
4,50940.48933189532,2479.8189183053,1452.6553300042906,3752.8547109526544,5205.510040956945,6076.217400097748,56492.46327294852,61697.973313905444,One-Way Spanning RC,97688000.4383,239904.0,412742949.96036655,683.8160030681527,238.32982891496877,Healthcare,17,Yes,7.0,8.0,14.0,17.0
5,50683.43511371057,2412.099007877884,1468.4187992675465,3793.575048840847,5261.993848108396,5023.929806531938,55600.977583573855,60862.97143168224,Precast Hollowcore with In-situ RC Beams,99308042.4814,239904.0,415812341.44223887,695.156297369679,234.66108893950718,Healthcare,17,Yes,7.0,8.0,14.0,17.0
6,48849.42728757951,3724.476609779619,1161.669778619206,3001.76442679935,4163.434205418555,-2695.2273464952636,54328.806902528275,58492.24110794681,Non-Composite Rolled Steel with PCC Planks,143008422.003,239904.0,352697994.43975246,1001.0589540207139,230.6333610800528,Healthcare,17,Yes,7.0,8.0,14.0,17.0
7,50125.490514681755,3902.8682508705574,950.465226768771,2456.413357059084,3406.878583827855,-6669.37779820726,55960.3691393165,59367.24772314434,Composite Rolled Steel with Metal Decking,145019896.3217,239904.0,308775106.6474524,1015.139274251984,237.49294890276312,Healthcare,17,Yes,7.0,8.0,14.0,17.0
8,51496.56780711486,4115.78668923032,946.3687856973509,2445.8999070393916,3392.2686927367413,-7140.874601063626,57551.057431050416,60943.326123787134,Composite Cell Beams with Metal Decking,155075715.4381,239904.0,307910199.906347,1085.5300080665224,244.41688108208675,Healthcare,17,Yes,7.0,8.0,14.0,17.0
9,38043.731322967535,5755.034656862544,647.9727118178782,26432.02989296083,27080.002604778714,-11972.15066189414,45315.43142950166,47774.637296257955,Steel Frame with CLT Slabs,141330952.8067,239904.0,246429409.87176347,989.3166696468136,193.0136558754688,Healthcare,17,Yes,7.0,8.0,14.0,17.0
10,35309.977917865,6063.3963104253935,697.5089548099263,42028.826483232755,42726.33543804269,-13626.086849715033,43074.47739450533,45796.010490148015,"CLT, Glulam and Steel Column Hybrid",157278894.8068,239904.0,256418201.38448244,1100.952263647603,184.1379454204721,Healthcare,17,Yes,7.0,8.0,14.0,17.0
0,6656.549548196268,254.80254342201627,192.77087877067598,498.03219480358945,690.8030735742652,765.0037250503642,7313.390479799017,8004.193553373283,RC Flat Slab,12711505.8112,32760.0,41413492.684256345,88.9805406784837,225.95760135767708,Office,13,No,7.0,8.0,9.0,5.0
