,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y,Bays_X,Bays_Y
8,1098.877147368,76.11270284799998,2.3939823567659997,6.184157106399998,8.578139463165998,0.0,1237.7189536689957,1246.2970931321618,Composite Cell Beams with Metal Decking,,612864.0,475704.3927999999,0.0,,Office,0.0,35,Yes,No,7.0,16.0,19.0,8.0
9,1156.3721784615002,80.095042664,2.5192393887911257,6.50772221645,9.026961605241125,0.0,1302.4784128102297,1311.5053744154707,Steel Frame with CLT Slabs,17713326.743,612864.0,500594.01665000006,0.0,,Office,0.0,35,Yes,No,7.0,16.0,19.0,8.0
10,200.68521673200001,13.900274752,0.43720707930900005,1.1293973236,1.5666044029089998,0.0,226.0415525660062,227.60815696891518,"CLT, Glulam and Steel Column Hybrid",,612864.0,86876.7172,0.0,,Office,0.0,35,Yes,No,7.0,16.0,19.0,8.0
0,24181.295277953373,1864.1313479430214,752.0243495873187,1943.182518580719,2695.206868168037,2234.685468807228,27516.12138392251,30211.32825209054,RC Flat Slab,47596019.7336,85120.0,335705774.68263817,333.17213813504134,327.1768505880821,Office,15.030000000000001,3,Yes,Yes,8.0,10.0,19.0,14.0
1,21582.966042673874,1766.3574824635195,696.2940930292743,1799.219610432765,2495.513703462039,1648.0245472487165,24666.567506675052,27162.08121013709,PT RC Flat Slab,47443899.3293,85120.0,324538071.79758036,332.1072953047998,293.68743893303395,Office,14.790000000000003,3,Yes,Yes,8.0,10.0,19.0,14.0
2,20720.718354829005,1736.3926178519157,659.912314760359,1705.2378682577234,2365.150183018082,1738.1366656281393,23720.334152469783,26085.484335487865,RC Rib Slab,46532718.3655,85120.0,316686047.38185734,325.72902855844103,282.4960430102,Office,16.05,3,Yes,Yes,8.0,10.0,19.0,14.0
3,21473.749205969703,1767.4367357970386,667.0029248651371,1723.5543970927185,2390.557321957855,2052.415998367983,24547.31167328097,26937.86899523882,Two-way RC Slab,43104052.965,85120.0,318095011.1383954,301.7283707547845,291.9295117955328,Office,16.125,3,Yes,Yes,8.0,10.0,19.0,14.0
4,21743.031792243823,1774.5311461211554,692.904310285514,1790.4630926644825,2483.3674029499957,1792.793473568566,24843.07809317115,27326.445496121145,One-Way Spanning RC,45051643.1463,85120.0,323870735.7095473,315.361502023966,295.5643749435516,Office,16.05,3,Yes,Yes,8.0,10.0,19.0,14.0
5,21474.83205828151,1754.7158483669039,687.6271134941093,1776.830989676253,2464.458103170362,1601.5426005610552,24435.014454310698,26899.472557481058,Precast Hollowcore with In-situ RC Beams,45683374.2547,85120.0,322815870.2009256,319.7836197832256,290.82234579527636,Office,15.225000000000001,3,Yes,Yes,8.0,10.0,19.0,14.0
6,20873.96496896298,1898.9961651204467,637.3908638833318,1647.1313029488401,2284.522166832171,630.0787475702432,23852.942149230814,26137.464316062982,Non-Composite Rolled Steel with PCC Planks,50310631.4369,85120.0,312219952.8732699,352.17442005802064,284.3646213497278,Office,16.326,3,Yes,Yes,8.0,10.0,19.0,14.0
7,21221.395025923906,1926.7722676257954,604.1531460855347,1561.3099927541928,2165.463138839727,-45.5338294698561,24284.504605408067,26449.9677442478,Composite Rolled Steel with Metal Decking,50755704.3034,85120.0,305672123.71927094,355.28993012375844,289.4712703892367,Office,16.236600000000003,3,Yes,Yes,8.0,10.0,19.0,14.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,85120.0,,,,Office,16.0326,3,Yes,Yes,8.0,10.0,19.0,14.0
9,19089.626550975216,2292.4731409853766,548.524105258205,6067.967471504556,6616.491576762761,-1068.3303170652848,22443.653880051766,24435.37889208466,Steel Frame with CLT Slabs,54383540.586,85120.0,294583793.8168253,380.68478410200646,268.143076411581,Office,16.162200000000002,3,Yes,Yes,8.0,10.0,19.0,14.0
10,18452.31969601928,2361.095726144222,551.8167599518358,9151.98490407872,9703.801664030558,-1452.838407077767,21898.922368681862,23919.316160712424,"CLT, Glulam and Steel Column Hybrid",59448393.6668,85120.0,295298442.26378345,416.1387556678849,262.16002260749235,Office,17.160000000000004,3,Yes,Yes,8.0,10.0,19.0,14.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,729000.0,0.0,0.0,,Healthcare,0.0,25,No,No,9.0,15.0,12.0,18.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,729000.0,0.0,0.0,,Healthcare,0.0,25,No,No,9.0,15.0,12.0,18.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,729000.0,0.0,0.0,,Healthcare,0.0,25,No,No,9.0,15.0,12.0,18.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,729000.0,0.0,0.0,,Healthcare,0.0,25,No,No,9.0,15.0,12.0,18.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,729000.0,0.0,0.0,,Healthcare,0.0,25,No,No,9.0,15.0,12.0,18.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,729000.0,0.0,0.0,,Healthcare,0.0,25,No,No,9.0,15.0,12.0,18.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,729000.0,,,,Healthcare,,25,No,No,9.0,15.0,12.0,18.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,729000.0,,,,Healthcare,,25,No,No,9.0,15.0,12.0,18.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,729000.0,,,,Healthcare,,25,No,No,9.0,15.0,12.0,18.0
9,1348.3373003100003,93.39132816000001,2.937449118532501,7.588045413000001,10.525494531532502,0.0,1518.6980969890817,1529.2235915206143,Steel Frame with CLT Slabs,20653851.42,729000.0,583695.8010000001,0.0,,Healthcare,0.0,25,No,No,9.0,15.0,12.0,18.0
10,204.40624003800002,14.158007968000001,0.4453135943685001,1.1503381474,1.5956517417685,0.0,230.2327226926318,231.82837443440027,"CLT, Glulam and Steel Column Hybrid",,729000.0,88487.54980000001,0.0,,Healthcare,0.0,25,No,No,9.0,15.0,12.0,18.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,306176.0,0.0,0.0,,Education,0.0,22,Yes,No,8.0,16.0,8.0,13.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,306176.0,0.0,0.0,,Education,0.0,22,Yes,No,8.0,16.0,8.0,13.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,306176.0,0.0,0.0,,Education,0.0,22,Yes,No,8.0,16.0,8.0,13.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,306176.0,0.0,0.0,,Education,0.0,22,Yes,No,8.0,16.0,8.0,13.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,306176.0,0.0,0.0,,Education,0.0,22,Yes,No,8.0,16.0,8.0,13.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,306176.0,0.0,0.0,,Education,0.0,22,Yes,No,8.0,16.0,8.0,13.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,306176.0,,,,Education,,22,Yes,No,8.0,16.0,8.0,13.0
7,468.99846961968007,32.48474248448,1.0217466659571601,2.639385326864,3.66113199282116,0.0,528.2558623413001,531.9169943341212,Composite Rolled Steel with Metal Decking,,306176.0,203029.64052800002,0.0,,Education,0.0,22,Yes,No,8.0,16.0,8.0,13.0
8,491.97688507967996,34.07632104448,1.07180678535216,2.7687010848639995,3.8405078702161597,0.0,554.1375729658619,557.978080836078,Composite Cell Beams with Metal Decking,,306176.0,212977.00652799997,0.0,,Education,0.0,22,Yes,No,8.0,16.0,8.0,13.0
9,540.6292722230401,37.446183357440006,1.1777994859144802,3.0425023977920005,4.2203018837064805,0.0,608.937130726082,613.1574326097885,Steel Frame with CLT Slabs,8281367.4733,306176.0,234038.64598400003,0.0,,Education,0.0,22,Yes,No,8.0,16.0,8.0,13.0
10,84.17557852703999,5.8303431014400005,0.18338251036248002,0.47371537699199995,0.65709788735448,0.0,94.81106166281924,95.46815955017372,"CLT, Glulam and Steel Column Hybrid",,306176.0,36439.644384,0.0,,Education,0.0,22,Yes,No,8.0,16.0,8.0,13.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,43008.0,0.0,0.0,,Office,0.0,1,Yes,Yes,7.0,16.0,12.0,16.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,43008.0,0.0,0.0,,Office,0.0,1,Yes,Yes,7.0,16.0,12.0,16.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,43008.0,0.0,0.0,,Office,0.0,1,Yes,Yes,7.0,16.0,12.0,16.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,43008.0,0.0,0.0,,Office,0.0,1,Yes,Yes,7.0,16.0,12.0,16.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,43008.0,0.0,0.0,,Office,0.0,1,Yes,Yes,7.0,16.0,12.0,16.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,43008.0,0.0,0.0,,Office,0.0,1,Yes,Yes,7.0,16.0,12.0,16.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,43008.0,,,,Office,5.944800000000001,1,Yes,Yes,7.0,16.0,12.0,16.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,43008.0,,,,Office,5.4779,1,Yes,Yes,7.0,16.0,12.0,16.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,43008.0,,,,Office,5.572236737884298,1,Yes,Yes,7.0,16.0,12.0,16.0
9,,,,,,,,,Steel Frame with CLT Slabs,,43008.0,,,,Office,5.7601,1,Yes,Yes,7.0,16.0,12.0,16.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,43008.0,,,,Office,6.380000000000001,1,Yes,Yes,7.0,16.0,12.0,16.0
0,27327.409776196626,1241.7590964287508,813.6502397659445,2101.96190814448,2915.6121479104245,2667.306259367878,30223.000706533796,33138.612854444225,RC Flat Slab,42298838.8171,82992.0,214347930.76058453,296.09187171984564,367.7353549529309,Residential,71.625,15,Yes,Yes,7.0,13.0,19.0,3.0
1,23435.441076866537,1088.5902204068423,712.6947176905161,1841.172680726581,2553.867398417098,2066.8409519023962,25944.985528618225,28498.85292703533,PT RC Flat Slab,45037459.5859,82992.0,191852423.7115013,315.2622171014301,316.4190252761671,Residential,70.725,15,Yes,Yes,7.0,13.0,19.0,3.0
2,18156.152519067276,903.554530260804,534.9204146959976,1381.944476269803,1916.8648909658007,1902.431832608644,20157.69959647334,22074.564487439144,RC Rib Slab,38420940.2795,82992.0,155079276.29739493,268.9465819564978,246.12789399496143,Residential,77.25,15,Yes,Yes,7.0,13.0,19.0,3.0
3,22704.46628107871,1088.513677822271,586.956669580399,1516.3650055290614,2103.3216751094606,3654.0666228622117,25151.699553739978,27255.02122884944,Two-way RC Slab,42485916.5346,82992.0,165485314.25735193,297.40141574220326,306.6452304979056,Residential,80.625,15,Yes,Yes,7.0,13.0,19.0,3.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,82992.0,0.0,0.0,,Residential,0.0,15,Yes,Yes,7.0,13.0,19.0,3.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,82992.0,0.0,0.0,,Residential,0.0,15,Yes,Yes,7.0,13.0,19.0,3.0
6,21222.76508870347,1471.3698771780105,539.0336438075129,1392.7745899424503,1931.8082337499643,-738.1176311658226,23516.28131062949,25448.089544379454,Non-Composite Rolled Steel with PCC Planks,53572572.9858,82992.0,155658743.6158978,375.00801090038084,287.8746062455402,Residential,79.611,15,Yes,Yes,7.0,13.0,19.0,3.0
7,19339.65501387001,1420.8078472031316,408.57099350772035,1055.822846303589,1464.3938398113094,-1959.3042094029963,21576.678046097724,23041.07188590903,Composite Rolled Steel with Metal Decking,51702228.795,82992.0,129208551.19766495,361.9156015652542,264.3458845149289,Residential,75.1755,15,Yes,Yes,7.0,13.0,19.0,3.0
8,19456.57071375249,1428.1708410968808,409.3503259166289,1057.8382058207717,1467.1885317374013,-1945.7141582673257,21705.378497403588,23172.56702914098,Composite Cell Beams with Metal Decking,53452431.4039,82992.0,128931248.57760352,374.1670198274558,266.04426351010994,Residential,76.5314715368994,15,Yes,Yes,7.0,13.0,19.0,3.0
9,15201.382242153264,1980.6296403822337,308.5482803729784,8732.100950014299,9040.649230387273,-3578.7414648741324,17859.24215323517,19008.883432552113,Steel Frame with CLT Slabs,50893416.7204,82992.0,108208910.08108157,356.25391704273284,219.48496325281837,Residential,78.075,15,Yes,Yes,7.0,13.0,19.0,3.0
10,14286.441430397153,2071.4021647553054,338.7358870277196,14642.611642524822,14981.347529552537,-4056.086626090507,17126.92590463684,18416.70653818938,"CLT, Glulam and Steel Column Hybrid",46065781.111,82992.0,114904737.81425948,322.46046777702384,210.2538361819677,Residential,83.025,15,Yes,Yes,7.0,13.0,19.0,3.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,147840.0,0.0,0.0,,Residential,0.0,20,No,Yes,11.0,14.0,4.0,12.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,147840.0,0.0,0.0,,Residential,0.0,20,No,Yes,11.0,14.0,4.0,12.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,147840.0,0.0,0.0,,Residential,0.0,20,No,Yes,11.0,14.0,4.0,12.0
3,48652.096745812145,1842.5385077263632,1297.6396543952296,3352.264399345613,4649.904053740844,7109.288143424449,53412.68449709381,58062.588550834655,Two-way RC Slab,72385092.7002,147840.0,274205724.1839603,506.69564890137684,364.71442198319255,Residential,109.0,20,No,Yes,11.0,14.0,4.0,12.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,147840.0,0.0,0.0,,Residential,0.0,20,No,Yes,11.0,14.0,4.0,12.0
5,38730.283353104285,1414.1602693737584,1147.3395545739913,2964.007807656372,4111.347362230363,3413.4092314934164,42097.31240496528,46208.65976719567,Precast Hollowcore with In-situ RC Beams,64841878.6255,147840.0,244081037.10271317,453.89315037860877,287.8193016459949,Residential,101.5,20,No,Yes,11.0,14.0,4.0,12.0
6,41175.68426482782,2624.453400432766,993.1118341175307,2566.088919777745,3559.200753895276,-2368.0996854165573,45254.3365704723,48813.53732436757,Non-Composite Rolled Steel with PCC Planks,103238829.3007,147840.0,211090532.24825287,722.6718051050008,310.9916692070975,Residential,113.46000000000001,20,No,Yes,11.0,14.0,4.0,12.0
7,34587.17097937485,2414.9989761807246,648.8257019861005,1676.8459596290895,2325.6716616151903,-4929.246515083033,38309.67513361658,40635.34679523177,Composite Rolled Steel with Metal Decking,97303665.0916,147840.0,137750918.44712123,681.1256556410317,263.73647720006505,Residential,106.31400000000001,20,No,Yes,11.0,14.0,4.0,12.0
8,36940.63885711398,2696.2215667843157,668.2017617838019,1726.9810681796282,2395.182829963429,-5497.938343536225,40995.34213363559,43390.524963599004,Composite Cell Beams with Metal Decking,110247579.2394,147840.0,141652423.97429743,771.7330546760833,282.51538953132894,Residential,108.5396,20,No,Yes,11.0,14.0,4.0,12.0
9,28688.308453830516,3788.9818733943794,467.15509537225887,16553.79114074025,17020.9462361125,-8741.248296103999,33547.38259909508,35306.59917159904,Steel Frame with CLT Slabs,103280669.0491,147840.0,101111025.86263578,722.9646833438994,231.80700272212513,Residential,105.914,20,No,Yes,11.0,14.0,4.0,12.0
10,24434.939249780713,3709.751083435466,521.524692503999,30461.017469919912,30982.542162423906,-9158.130354141347,29397.01079181118,31426.418823035092,"CLT, Glulam and Steel Column Hybrid",95852221.3453,147840.0,112365364.24276018,670.9655494171016,203.38187460246402,Residential,117.5,20,No,Yes,11.0,14.0,4.0,12.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,245760.0,0.0,0.0,,Residential,0.0,32,No,No,12.0,16.0,8.0,5.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,245760.0,0.0,0.0,,Residential,0.0,32,No,No,12.0,16.0,8.0,5.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,245760.0,0.0,0.0,,Residential,0.0,32,No,No,12.0,16.0,8.0,5.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,245760.0,0.0,0.0,,Residential,0.0,32,No,No,12.0,16.0,8.0,5.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,245760.0,0.0,0.0,,Residential,0.0,32,No,No,12.0,16.0,8.0,5.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,245760.0,0.0,0.0,,Residential,0.0,32,No,No,12.0,16.0,8.0,5.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,245760.0,,,,Residential,,32,No,No,12.0,16.0,8.0,5.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,245760.0,,,,Residential,,32,No,No,12.0,16.0,8.0,5.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,245760.0,,,,Residential,,32,No,No,12.0,16.0,8.0,5.0
9,400.76194878720014,27.758403379200008,0.8730885312864003,2.25537027456,3.128458805846401,0.0,451.39773914792926,454.52619795377564,Steel Frame with CLT Slabs,6138877.6704,245760.0,173490.02112000005,0.0,,Residential,0.0,32,No,No,12.0,16.0,8.0,5.0
10,55.64661822720001,3.854311219200001,0.12123013256640003,0.31316278656,0.43439291912640005,0.0,62.67750153177292,63.111894450899314,"CLT, Glulam and Steel Column Hybrid",,245760.0,24089.445120000004,0.0,,Residential,0.0,32,No,No,12.0,16.0,8.0,5.0
0,17130.44551735022,670.1111204668389,513.0595615719262,1325.3570940217382,1838.4166555936645,1564.2908453469797,18837.53329573052,20675.94995132418,RC Flat Slab,25954651.7386,21120.0,115730071.38205326,181.68256217016432,900.5310538778734,Residential,146.165,31,Yes,No,6.0,11.0,2.0,5.0
1,14343.113612980613,555.3508748751954,432.07510626258033,1116.1573088212424,1548.2324150838228,1272.4886786318448,15767.155911123375,17315.388326207198,PT RC Flat Slab,24925478.7696,21120.0,96429651.7724174,174.47835138726657,754.812228338572,Residential,143.685,31,Yes,No,6.0,11.0,2.0,5.0
2,14504.272715500756,557.3690137434673,435.4230527366755,1124.8057547553185,1560.2288074919943,1310.6060163421027,15939.831977894315,17500.060785386308,RC Rib Slab,25863284.7573,21120.0,96334449.87179232,181.04299330121444,763.2990043179702,Residential,159.65,31,Yes,No,6.0,11.0,2.0,5.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,21120.0,0.0,0.0,,Residential,0.0,31,Yes,No,6.0,11.0,2.0,5.0
4,14681.29616574847,563.924832978869,439.42058049201313,1135.1322049926537,1574.552785484667,1347.380646929715,16133.900562250297,17708.45334773496,One-Way Spanning RC,25799057.7922,21120.0,97127223.39040172,180.59340454525122,772.4665703975164,Residential,159.65,31,Yes,No,6.0,11.0,2.0,5.0
5,14414.560279580051,555.3350569082533,430.96189040234344,1113.2816394356328,1544.2435298379764,1271.5495597015,15792.211440035251,17336.454969873223,Precast Hollowcore with In-situ RC Beams,23920350.7895,21120.0,96412680.38001695,167.44245552682727,755.6654306610833,Residential,146.47500000000002,31,Yes,No,6.0,11.0,2.0,5.0
6,16607.76818732465,805.3529281354076,461.4155943609356,1192.0256501067104,1653.441244467646,520.5533435302812,18268.492796935385,19921.93404140302,Non-Composite Rolled Steel with PCC Planks,32663378.831,21120.0,101592113.80496222,228.64365181720885,875.811384884119,Residential,160.1398,31,Yes,No,6.0,11.0,2.0,5.0
7,13500.961914942878,652.9058440328779,357.6534869154544,923.9861846037486,1281.6396715192027,116.92670255729459,14870.675263977706,16152.314935496912,Composite Rolled Steel with Metal Decking,27848052.1769,21120.0,79495134.6660611,194.93636523797352,713.3338839590757,Residential,152.89200000000002,31,Yes,No,6.0,11.0,2.0,5.0
8,13641.879065428073,688.7115559353118,353.83609420148,914.1379709793631,1267.9740651808434,8.893124983270976,15041.635237946233,16309.609303127081,Composite Cell Beams with Metal Decking,29173300.4461,21120.0,78701612.79940054,204.21310312252697,721.867819179392,Residential,151.42134347810432,31,Yes,No,6.0,11.0,2.0,5.0
9,12159.328687947569,772.7520965727604,324.80735747938553,2730.77731803459,3055.5846755139755,-227.75535894939,13599.28635664822,14773.635558156075,Steel Frame with CLT Slabs,27780184.8866,21120.0,72123362.17297357,194.46129420617058,653.1130516503025,Residential,156.0416,31,Yes,No,6.0,11.0,2.0,5.0
10,13884.395488165286,875.4698871404921,387.93219921776716,4295.571171464744,4683.503370682511,-234.79893449314,15560.795004172584,16969.0228868551,"CLT, Glulam and Steel Column Hybrid",31380287.892,21120.0,84863963.27625775,219.66201524421817,747.1807300860228,Residential,163.525,31,Yes,No,6.0,11.0,2.0,5.0
0,35873.62319943181,1365.5543428788628,1062.9759057335473,2746.2929294590117,3809.2688351925594,3788.7574317398235,39410.245226779996,43219.51406197254,RC Flat Slab,54963367.0641,141570.0,227197933.45873833,384.74356944877627,281.0976110491543,Residential,42.975,9,No,No,10.0,13.0,11.0,11.0
1,30241.147672649065,1154.077605211038,924.2161634468412,2387.8474948386074,3312.0636582854495,2802.8438000218594,33230.54348346683,36542.607141752276,PT RC Flat Slab,65480559.7939,141570.0,198449317.81045043,458.363918557224,237.9664293425447,Residential,42.435,9,No,No,10.0,13.0,11.0,11.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,141570.0,0.0,0.0,,Residential,0.0,9,No,No,10.0,13.0,11.0,11.0
3,31321.888190598256,1237.0681266648962,801.0431956319582,2069.665958506073,2870.7091541380323,5376.956570629275,34432.74828418169,37303.45743831972,Two-way RC Slab,51014088.5911,141570.0,173308370.9789428,357.09862013761995,245.74307342176527,Residential,47.475,9,No,No,10.0,13.0,11.0,11.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,141570.0,0.0,0.0,,Residential,0.0,9,No,No,10.0,13.0,11.0,11.0
5,25733.510801748573,962.5211184717068,773.7032187151309,1999.0410802311098,2772.744298946241,2177.957248533332,27862.648478749594,30635.392777695837,Precast Hollowcore with In-situ RC Beams,49660848.0862,141570.0,167867249.50260478,347.62593660323137,199.26731945576623,Residential,44.775000000000006,9,No,No,10.0,13.0,11.0,11.0
6,25714.655828909985,1721.2068505391082,623.549927075847,1611.4880120438493,2235.037939119696,-1911.1643192802524,28173.373639954425,30408.411579074123,Non-Composite Rolled Steel with PCC Planks,73413399.3839,141570.0,137237762.48843536,513.8937956869693,202.63662806838593,Residential,49.8663,9,No,No,10.0,13.0,11.0,11.0
7,23930.211626638462,1771.4468026433178,407.95969782660404,1054.7241308611551,1462.6838286877585,-4466.628638386184,26506.06045735243,27968.744286040197,Composite Rolled Steel with Metal Decking,74325689.7286,141570.0,94385248.08082744,520.2798281005128,190.90443092076669,Residential,47.134800000000006,9,No,No,10.0,13.0,11.0,11.0
8,26447.248963950715,2107.761910120298,420.26757440400416,1086.6213163098412,1506.8888907138448,-5230.57384473916,29397.566515014347,30904.455405728175,Composite Cell Beams with Metal Decking,88544407.6453,141570.0,96843364.58087933,619.8108535173614,212.03205035340613,Residential,47.7504,9,No,No,10.0,13.0,11.0,11.0
9,17916.823880331318,3134.7798423240447,227.64369675059783,16057.758570514065,16285.402267264664,-8256.835211393056,21620.23617867014,22521.987069788018,Steel Frame with CLT Slabs,78398861.677,141570.0,57536975.71350341,548.7920317391155,156.5941104076376,Residential,46.88100000000001,9,No,No,10.0,13.0,11.0,11.0
10,13183.455526896838,3077.669246967135,235.87807489713336,28416.75243443718,28652.63050933431,-8904.1386938299,16914.561088101218,17913.38695743553,"CLT, Glulam and Steel Column Hybrid",74309680.6965,141570.0,59234855.213586666,520.1677648757202,123.15270786873589,Residential,51.79500000000001,9,No,No,10.0,13.0,11.0,11.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,137280.0,0.0,0.0,,Residential,0.0,13,No,Yes,12.0,16.0,11.0,5.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,137280.0,0.0,0.0,,Residential,0.0,13,No,Yes,12.0,16.0,11.0,5.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,137280.0,0.0,0.0,,Residential,0.0,13,No,Yes,12.0,16.0,11.0,5.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,137280.0,0.0,0.0,,Residential,0.0,13,No,Yes,12.0,16.0,11.0,5.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,137280.0,0.0,0.0,,Residential,0.0,13,No,Yes,12.0,16.0,11.0,5.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,137280.0,0.0,0.0,,Residential,0.0,13,No,Yes,12.0,16.0,11.0,5.0
6,37134.316805845156,2556.6677857563714,861.0539789986767,2225.061028517142,3086.1150075158203,-2977.141187263358,40830.44377969441,43916.558787210226,Non-Composite Rolled Steel with PCC Planks,93964924.2012,137280.0,187770874.60011896,657.7544694086462,302.2158963367064,Residential,75.673,13,No,Yes,12.0,16.0,11.0,5.0
7,28162.30037591107,2075.982664623705,506.2461591991657,1308.5455958648938,1814.791755064059,-4627.997592577568,31246.09517576937,33060.886930833425,Composite Rolled Steel with Metal Decking,81975016.1197,137280.0,112582736.0968761,573.8251128380973,231.78846364078865,Residential,70.07000000000001,13,No,Yes,12.0,16.0,11.0,5.0
8,31856.915148148546,2554.6078688564016,529.8055789020339,1369.549894235886,1899.3554731379197,-5721.007415415941,35482.63669216012,37381.992165298034,Composite Cell Beams with Metal Decking,101668495.2489,137280.0,117359520.30466592,711.6794667423005,263.65323542324023,Residential,73.26982,13,No,Yes,12.0,16.0,11.0,5.0
9,23737.195538583084,3452.021214358252,342.8581054456898,14732.755867846641,15075.613973292333,-8450.536292303852,27986.91452619517,29292.546848111353,Steel Frame with CLT Slabs,92514937.2098,137280.0,78805936.76449166,647.6045604687249,208.58478355670087,Residential,70.6563,13,No,Yes,12.0,16.0,11.0,5.0
10,18719.917632496512,3344.6116807081485,384.2524973389583,29201.54413810475,29585.796635443705,-8926.956070740482,23020.99132287739,24553.5777183211,"CLT, Glulam and Steel Column Hybrid",85567863.8999,137280.0,87560270.3580934,598.9750472993761,172.05686458462097,Residential,81.055,13,No,Yes,12.0,16.0,11.0,5.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,403200.0,0.0,0.0,,Office,0.0,15,Yes,No,7.0,15.0,15.0,16.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,403200.0,0.0,0.0,,Office,0.0,15,Yes,No,7.0,15.0,15.0,16.0
